Accelerometer_Gx,Accelerometer_Gy,Accelerometer_Gz,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_Z,Gyroscope_X,Gyroscope_Y
0.11826398223638535,-0.027073632925748825,9.929203987121582,0.010799999348819256,0.021299999207258224,0.10839999467134476,0.014999999216793838,0.0030000000934877653,0.04500000098543482
0.12453679740428925,-0.03694731742143631,9.936635971069336,0.020600000396370888,0.011399999260902405,0.11819999665021896,-0.4300000020051476,0.26600000967885407,0.08100000043976135
0.12446018308401108,-0.05364927276968956,9.933696746826172,0.011399999260902405,-0.0071000000461936,0.11819999665021896,-0.4999999961268166,-0.12100000279794933,0.029999998433587676
0.10714531689882278,-0.05382165685296059,9.92966365814209,0.0013000000035390258,-0.005699999630451202,0.10839999467134476,-0.1610000051561373,0.3049999896332302,0.15200000362502902
0.12341630458831787,-0.05684792250394821,9.925249099731445,0.011899999342858791,-0.0052999998442828655,0.10839999467134476,1.820999936268273,0.08799999718388561,-0.14099999730693671
0.12110830098390579,-0.047500960528850555,9.925278663635254,0.012199999764561653,-0.0004999999655410647,0.10830000042915344,-0.3369999861836953,0.01400000015835513,-0.024000000747902123
0.12019850313663483,-0.03580768033862114,9.933868408203125,0.012199999764561653,0.0004999999655410647,0.11809999495744705,2.2050000015955598,-0.014999999216793838,-0.0269999995907449
0.10981724411249161,-0.044800300151109695,9.94559097290039,0.012399999424815178,0.007400000002235174,0.11809999495744705,0.02800000031671026,0.038000000906257256,0.04200000047506539
0.10981724411249161,-0.044800300151109695,9.94559097290039,0.0024999999441206455,-0.008299999870359898,0.12789998948574066,0.02800000031671026,0.038000000906257256,0.04200000047506539
0.11989204585552216,-0.050651729106903076,9.933619499206543,0.012399999424815178,-0.018199998885393143,0.11809999495744705,2.246999902019026,-0.19999999845072666,-0.0269999995907449
0.10287406295537949,-0.04583459720015526,9.942180633544922,-0.007599999662488699,-0.014499999582767487,0.12789998948574066,-1.670000035088335,-0.26600000967885407,0.03400000133744912
0.12739068269729614,-0.05571785941720009,9.939604759216309,0.020899999886751175,-0.019199999049305916,0.11809999495744705,0.6849999920256962,0.1849999958988795,0.029999998433587676
0.12101252377033234,-0.04608359560370445,9.941530227661133,0.0016999999061226845,-0.010999999940395355,0.11809999495744705,-0.28799999563461226,-0.3280000113330135,-0.024000000747902123
0.12101252377033234,-0.04608359560370445,9.941530227661133,0.012600000016391277,-0.011799999512732029,0.12789998948574066,-0.28799999563461226,-0.3280000113330135,-0.024000000747902123
0.1043967753648758,-0.04431188479065895,9.93620491027832,0.011599999852478504,-0.010900000110268593,0.10830000042915344,-0.8399999828208814,0.26500000061525547,-0.007999999971379599
