Accelerometer_Gx,Accelerometer_Gy,Accelerometer_Gz,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_Z,Gyroscope_X,Gyroscope_Y
0.043871354311704636,-0.025273192673921585,9.883637428283691,0.0015999999595806003,0.008799999952316284,0.06870000064373016,0.739999983595518,4.476000121140953,-0.38699998579637696
0.03687070310115814,-0.034371159970760345,9.885543823242188,0.004299999680370092,-0.0024999999441206455,0.06859999895095825,2.838999931584123,2.236000095804132,-0.17799999915475526
0.03598963841795921,-0.04236779361963272,9.884777069091797,0.008100000210106373,-0.016699999570846558,0.06859999895095825,1.4400000315339143,-6.233000117669149,0.031999999885518396
0.030013712123036385,-0.03891056403517723,9.879176139831543,-0.008999999612569809,-0.01769999973475933,0.058799996972084045,0.11699999322398127,-1.241999997849532,0.1319999957758284
0.024181436747312546,-0.04175487905740738,9.882479667663574,-0.021299999207258224,-0.01529999915510416,0.05889999866485596,0.31600000929153577,3.0520000211812053,0.024000000747902123
0.03960009664297104,-0.043181825429201126,9.873237609863281,0.006000000052154064,-0.013599999248981476,0.04899999871850014,0.12599999475508955,-1.3289999592893924,0.057000003026912535
0.03974374756217003,-0.030013712123036385,9.883752822875977,0.002199999988079071,-0.0023999998811632395,0.06859999895095825,0.5939999943314411,2.2990000531610373,-0.10100000161885533
0.03689943626523018,-0.052097827196121216,9.871542930603027,-0.0016999999061226845,-0.02149999886751175,0.04899999871850014,-0.05099999867112037,-3.2249999616777543,-0.0030000000934877653
0.03608540818095207,-0.045365333557128906,9.87331485748291,-0.010099999606609344,-0.00989999994635582,0.04899999871850014,-0.46600000812958076,1.8260000616275454,0.01700000066872456
0.04506845027208328,-0.03768473491072655,9.861218452453613,0.004799999762326479,0.002199999988079071,0.03920000046491623,-0.5410000208888165,-0.12299999424472013,-0.04200000047506539
0.03343263268470764,-0.04797980189323425,9.862751007080078,-0.004900000058114529,-0.014699999243021011,0.03920000046491623,0.6600000055595685,-1.0429999817819775,0.1079999983629796
0.033854011446237564,-0.03097139298915863,9.848060607910156,-0.007799999788403511,0.003499999875202775,0.029399998486042023,0.046999999102312236,0.545000003782358,-0.09500000059811649
0.047711651772260666,-0.02645113877952099,9.872117042541504,0.003399999812245369,0.013399999588727951,0.04899999871850014,-0.5679999721212884,0.390999995370345,-0.09899999683187131
0.04687846824526787,-0.041745301336050034,9.873687744140625,0.004600000102072954,-0.004299999680370092,0.05889999866485596,-0.05200000106461238,-1.5810000021604245,0.08200000283325337
0.03540545701980591,-0.03926490619778633,9.878036499023438,-0.014399999752640724,-0.005200000014156103,0.05889999866485596,0.6089999968832882,-0.17400000292100043,0.14600000260429016
0.037924155592918396,-0.025483882054686546,9.890887260437012,-0.014399999752640724,-0.005200000014156103,0.05889999866485596,0.12700000381868817,0.1529999993484144,-0.18900000547284757
0.020963631570339203,-0.04423527047038078,9.87411880493164,-0.014499999582767487,0.012299999594688416,0.06870000064373016,0.2379999960219306,1.6139999544136352,-0.01400000015835513
0.026001030579209328,-0.04073015972971916,9.857426643371582,-0.02329999953508377,-0.007499999832361937,0.05889999866485596,0.16699999283666295,0.7500000208706514,-0.11699999322398127
0.040107667446136475,-0.043181825429201126,9.871399879455566,-0.01809999905526638,-0.007999999448657036,0.03920000046491623,0.7189999800229321,1.0919999723310605,0.046999999102312236
0.0383838415145874,-0.03248452767729759,9.872720718383789,0.0038999998942017555,-0.008299999870359898,0.04899999871850014,0.3980000054546825,0.048000001495804245,0.02899999937514897
0.04783615097403526,-0.04241567477583885,9.870048522949219,0.007400000002235174,-0.011099999770522118,0.04899999871850014,0.4390000035362559,-1.4419999963002585,0.029999998433587676
0.04016512632369995,-0.03564487397670746,9.861688613891602,0.003999999724328518,-0.002099999925121665,0.03920000046491623,-0.149999998838045,-1.6249999740719407,0.023000000021936765
0.04509718343615532,-0.04521210491657257,9.869905471801758,-0.00039999998989515007,-0.01119999960064888,0.04899999871850014,0.01700000066872456,0.12400000330831876,0.0269999995907449
0.03749319911003113,-0.042118798941373825,9.858384132385254,-0.006799999624490738,-0.007899999618530273,0.03920000046491623,-0.049999999612681666,1.7289999561908458,-0.10499999785261017
