0.395	,	-0.015603243
0.397010938	,	-0.027209682
0.399001563	,	-0.000767945
0.401001563	,	0.02677335
0.403001563	,	0.011746066
0.4050125	,	-0.020751964
0.407001563	,	-0.017558012
0.409001563	,	0.015219271
0.411	,	0.02953097
0.413010938	,	0.004468043
0.415001563	,	-0.029862583
0.417001563	,	-0.026389379
0.419	,	0.011030481
0.42100625	,	0.021101031
0.423001563	,	-0.007295476
0.425001563	,	-0.031974431
0.427	,	-0.020263273
0.429	,	0.018325957
0.431001563	,	0.039810959
0.433001563	,	0.010000736
0.435	,	-0.037821285
0.437001563	,	-0.035534903
0.439001563	,	0.012042772
0.441	,	0.034505159
0.443	,	0.005201081
0.445	,	-0.031276301
0.447001563	,	-0.026808258
0.449	,	0.019495327
0.451	,	0.042498767
0.453001563	,	0.008970993
0.455009375	,	-0.0320617
0.457001563	,	-0.027506389
0.459	,	0.016737707
0.461	,	0.041992623
0.463014063	,	0.018901916
0.465	,	-0.024294984
0.467001563	,	-0.037035886
0.469001563	,	-0.00577704
0.47100625	,	0.030805061
0.473001563	,	0.02698279
0.475001563	,	-0.015690509
0.477001563	,	-0.033841934
0.479001563	,	-0.004450589
0.481	,	0.035674531
0.483	,	0.045954518
0.485001563	,	0.016720254
0.487001563	,	-0.027803095
0.489001563	,	-0.039723694
0.491001563	,	-0.001745329
0.493001563	,	0.038257618
0.495001563	,	0.038571775
0.497	,	-0.002286381
0.499001563	,	-0.046495572
0.501001563	,	-0.034854226
0.503001563	,	0.01839577
0.505007813	,	0.04342379
0.507001563	,	0.01813397
0.509001563	,	-0.030089477
0.511	,	-0.051068332
0.513003125	,	-0.020420352
0.515	,	0.028745573
0.517001563	,	0.042114794
0.519001563	,	0.008185594
0.521015625	,	-0.031555552
0.523001563	,	-0.033841934
0.525001563	,	0.000628319
0.527001563	,	0.034976397
0.529001563	,	0.039008107
0.531	,	0.002094395
0.533001563	,	-0.043353979
0.535001563	,	-0.050632
0.537001563	,	-0.010000736
0.539001563	,	0.034051374
0.541001563	,	0.040020399
0.543001563	,	0.011309734
0.545	,	-0.030264009
0.547001563	,	-0.046373397
0.549001563	,	-0.021310471
0.551001563	,	0.020193459
0.553	,	0.041661009
0.555014063	,	0.023823744
0.557001563	,	-0.020001473
0.559	,	-0.04951499
0.561001563	,	-0.038205259
0.563004688	,	0.005602507
0.565001563	,	0.048293259
0.567001563	,	0.041887902
0.569	,	-0.013177236
0.5710125	,	-0.050544735
0.573001563	,	-0.041416664
0.575	,	-0.001117011
0.577010938	,	0.043074727
0.579001563	,	0.055414204
0.581001563	,	0.020350538
0.583	,	-0.033457961
0.585	,	-0.060266219
0.587001563	,	-0.038292523
0.589	,	0.016336281
0.591	,	0.059463367
0.593001563	,	0.051783919
0.595001563	,	0.001727876
0.597004688	,	-0.04384267
0.599	,	-0.05448918
0.601	,	-0.026947884
0.603001563	,	0.019425515
0.605014063	,	0.052045718
0.607001563	,	0.050387654
0.609001563	,	0.019896753
0.611001563	,	-0.023806291
0.613015625	,	-0.045169123
0.615	,	-0.026703538
0.617001563	,	0.012356931
0.619001563	,	0.04605924
0.621001563	,	0.047036622
0.623001563	,	0.009791297
0.625001563	,	-0.033737216
0.627001563	,	-0.056531213
0.629001563	,	-0.050754175
0.631	,	-0.006178466
0.633001563	,	0.047979102
0.635001563	,	0.071994834
0.637001563	,	0.05066691
0.639	,	0.000261799
0.641001563	,	-0.04639085
0.643001563	,	-0.064769171
0.645001563	,	-0.039671335
0.64700625	,	0.013543755
0.649001563	,	0.057142079
0.651001563	,	0.065275311
0.653001563	,	0.030473448
0.65500625	,	-0.029496064
0.657001563	,	-0.074438289
0.659001563	,	-0.074263759
0.661001563	,	-0.037332594
0.663017188	,	0.017732546
0.665001563	,	0.065868728
0.667001563	,	0.074508108
0.669001563	,	0.04235914
0.671	,	-0.009651671
0.673001563	,	-0.051749013
0.675001563	,	-0.064193211
0.677001563	,	-0.041783184
0.679001563	,	0.003769911
0.681	,	0.047961649
0.683001563	,	0.069289573
0.685001563	,	0.051696651
0.687001563	,	0.004677482
0.689004688	,	-0.042341687
0.691	,	-0.070493847
0.693004688	,	-0.066863567
0.695001563	,	-0.026371924
0.697010938	,	0.031712633
0.699001563	,	0.07508406
0.701001563	,	0.082798421
0.703001563	,	0.054681167
0.705007813	,	0.006789331
0.707001563	,	-0.043947391
0.709001563	,	-0.075817101
0.711001563	,	-0.074368477
0.713001563	,	-0.030787608
0.715001563	,	0.027646014
0.717001563	,	0.06553711
0.719001563	,	0.078243107
0.721001563	,	0.058049649
0.723001563	,	0.012409291
0.725	,	-0.035098571
0.727001563	,	-0.066200338
0.729001563	,	-0.069481559
0.731	,	-0.043580871
0.733001563	,	-0.002513274
0.735001563	,	0.041154865
0.737001563	,	0.073914692
0.739004688	,	0.07531096
0.741	,	0.051173054
0.743001563	,	0.016388642
0.745001563	,	-0.033073988
0.747009375	,	-0.071767941
0.749001563	,	-0.074996799
0.751001563	,	-0.060178954
0.753001563	,	-0.033143803
0.755014063	,	0.006073746
0.757001563	,	0.044645522
0.759001563	,	0.069097586
0.761001563	,	0.074665189
0.763007813	,	0.053825952
0.765001563	,	0.017749999
0.767001563	,	-0.022200588
0.769001563	,	-0.05873033
0.771001563	,	-0.073164202
0.773001563	,	-0.064018674
0.775001563	,	-0.038397245
0.777001563	,	-0.002268928
0.779001563	,	0.038292523
0.781001563	,	0.067945667
0.783001563	,	0.080372415
0.785001563	,	0.073809974
0.787001563	,	0.04769985
0.789003125	,	0.003839724
0.791001563	,	-0.044854961
0.793001563	,	-0.079569563
0.795001563	,	-0.090355694
0.797004688	,	-0.077579886
0.799001563	,	-0.050108403
0.801001563	,	-0.008831366
0.803001563	,	0.038240165
0.805001563	,	0.076009087
0.807001563	,	0.09705776
0.809	,	0.097895518
0.811	,	0.078557268
0.813001563	,	0.042620942
0.815	,	-0.002024582
0.817001563	,	-0.047560222
0.819001563	,	-0.083042763
0.821001563	,	-0.094527029
0.823001563	,	-0.092293009
0.82500625	,	-0.076777034
0.827001563	,	-0.038013272
0.829001563	,	0.008098328
0.831001563	,	0.04897394
0.833003125	,	0.088976882
0.835001563	,	0.115348808
0.837001563	,	0.115907319
0.839001563	,	0.100304075
0.84100625	,	0.073181659
0.843	,	0.034505159
0.845001563	,	-0.005270894
0.847	,	-0.038432151
0.849	,	-0.074193947
0.851001563	,	-0.10199704
0.853001563	,	-0.106290549
0.855001563	,	-0.092589714
0.857001563	,	-0.066147976
0.859	,	-0.029583331
0.861001563	,	0.01298525
0.863001563	,	0.051766466
0.865	,	0.079307757
0.867001563	,	0.100234255
0.869001563	,	0.110008106
0.871001563	,	0.10899581
0.873001563	,	0.101874866
0.875	,	0.082676247
0.877001563	,	0.047420595
0.879001563	,	0.008185594
0.881014063	,	-0.026755897
0.883001563	,	-0.058957223
0.885001563	,	-0.082257368
0.887001563	,	-0.092327915
0.889001563	,	-0.097162478
0.891001563	,	-0.094544485
0.893001563	,	-0.080913462
0.895001563	,	-0.065886177
0.897004688	,	-0.046233773
0.899001563	,	-0.010768682
0.901001563	,	0.029164452
0.903001563	,	0.057613317
0.905001563	,	0.080791287
0.907001563	,	0.099797927
0.909001563	,	0.110374622
0.911001563	,	0.110671327
0.913001563	,	0.106342912
0.915001563	,	0.100234255
0.917001563	,	0.086323984
0.919001563	,	0.068765976
0.921001563	,	0.041538835
0.923001563	,	0.006684611
0.925001563	,	-0.02274164
0.927001563	,	-0.043720499
0.929	,	-0.059219021
0.9310125	,	-0.074298665
0.933001563	,	-0.088872164
0.935	,	-0.101700336
0.937001563	,	-0.10972885
0.939001563	,	-0.112015232
0.941001563	,	-0.108105697
0.943001563	,	-0.100408792
0.945	,	-0.088400923
0.947010938	,	-0.072989672
0.949001563	,	-0.057054814
0.951001563	,	-0.043231804
0.953001563	,	-0.026616272
0.955001563	,	-0.008848819
0.957001563	,	0.007679448
0.959	,	0.028379053
0.961	,	0.04733333
0.963001563	,	0.06297148
0.965	,	0.080826201
0.967001563	,	0.098907806
0.969001563	,	0.111421816
0.971001563	,	0.123202793
0.973001563	,	0.131580368
0.975001563	,	0.132575214
0.977001563	,	0.130079389
0.979001563	,	0.125803337
0.981010938	,	0.123621672
0.983001563	,	0.118019164
0.985001563	,	0.106185831
0.987001563	,	0.091455251
0.989	,	0.078574724
0.991001563	,	0.075293504
0.993001563	,	0.078120939
0.995001563	,	0.07236135
0.997010938	,	0.064943701
0.999	,	0.059061941
1.001001563	,	0.046181411
1.003001563	,	0.031520646
1.005001563	,	0.018064158
1.007001563	,	0.009110618
1.009001563	,	0.003647738
1.011	,	-0.001518436
1.013001563	,	-0.005654867
1.015	,	-0.003857178
1.017001563	,	-0.000261799
1.019001563	,	-0.000820305
1.021	,	-0.001099557
1.023001563	,	0.000837758
1.025001563	,	-0.001745329
1.027001563	,	-0.006963864
1.029	,	-0.009634217
1.031010938	,	-0.016074482
1.033001563	,	-0.022654373
1.035001563	,	-0.022724187
1.037001563	,	-0.025743606
1.039001563	,	-0.030874874
1.041001563	,	-0.031101767
1.043001563	,	-0.027017696
1.045	,	-0.023143066
1.047021875	,	-0.018762289
1.049001563	,	-0.012042772
1.051	,	-0.005026548
1.053001563	,	0.00153589
1.055001563	,	0.002792527
1.057001563	,	0.002216568
1.059001563	,	0.007330383
1.061001563	,	0.015027285
1.063001563	,	0.022235494
1.065007813	,	0.0310145
1.067001563	,	0.039374627
1.069	,	0.049933869
1.071001563	,	0.062500238
1.073001563	,	0.071593404
1.075001563	,	0.078330375
1.077001563	,	0.087458447
1.079001563	,	0.097494088
1.081003125	,	0.108908542
1.083001563	,	0.119816855
1.085001563	,	0.124773584
1.087001563	,	0.126693457
1.089001563	,	0.131580368
1.091001563	,	0.135856435
1.093003125	,	0.136537105
1.095020313	,	0.138090447
1.097007813	,	0.135873884
1.099001563	,	0.128770396
1.101	,	0.121544726
1.103003125	,	0.113673292
1.105001563	,	0.103969261
1.107	,	0.088540554
1.109001563	,	0.072274081
1.111001563	,	0.056217056
1.113001563	,	0.03333579
1.115	,	0.008796459
1.117001563	,	-0.00996583
1.119001563	,	-0.026145032
1.121001563	,	-0.044261549
1.123001563	,	-0.063093655
1.125001563	,	-0.079272851
1.127001563	,	-0.092013761
1.129	,	-0.10718067
1.131007813	,	-0.11911872
1.133	,	-0.120410264
1.135001563	,	-0.115366265
1.137001563	,	-0.106203288
1.139	,	-0.093444929
1.141001563	,	-0.076166168
1.143001563	,	-0.052970741
1.145	,	-0.025883233
1.147014063	,	0.000785398
1.149001563	,	0.028780479
1.151001563	,	0.055309486
1.153001563	,	0.076026544
1.155004688	,	0.095277525
1.157001563	,	0.109868474
1.159001563	,	0.116413459
1.161	,	0.11435397
1.163001563	,	0.104318328
1.165	,	0.086009823
1.167001563	,	0.059009582
1.169001563	,	0.027576203
1.171	,	-0.008499754
1.173001563	,	-0.044558257
1.175001563	,	-0.075223692
1.177001563	,	-0.102223933
1.179001563	,	-0.123778753
1.181014063	,	-0.134460166
1.183001563	,	-0.133622408
1.185	,	-0.122696646
1.187	,	-0.100653134
1.189001563	,	-0.067247532
1.191001563	,	-0.023265239
1.193001563	,	0.023090705
1.195001563	,	0.068294734
1.197010938	,	0.107215576
1.199001563	,	0.13243559
1.201001563	,	0.141389117
1.203001563	,	0.134564891
1.205001563	,	0.113708198
1.207001563	,	0.081210166
1.209001563	,	0.039496802
1.211001563	,	-0.007522369
1.213001563	,	-0.052447144
1.215003125	,	-0.09063495
1.217001563	,	-0.117268674
1.219	,	-0.123359874
1.221001563	,	-0.109676488
1.223001563	,	-0.084439032
1.225	,	-0.04399975
1.227001563	,	0.005637413
1.229001563	,	0.052516956
1.231007813	,	0.089884453
1.233001563	,	0.114022359
1.235001563	,	0.118228599
1.237001563	,	0.102084309
1.239001563	,	0.070790552
1.241	,	0.028187068
1.243001563	,	-0.019861847
1.245001563	,	-0.067439519
1.247	,	-0.103061691
1.249001563	,	-0.11821115
1.251001563	,	-0.104667395
1.253001563	,	-0.070197143
1.255	,	-0.023561945
1.257042188	,	0.02893756
1.259001563	,	0.074281216
1.261001563	,	0.101560712
1.263001563	,	0.104981557
1.26500625	,	0.090844385
1.267001563	,	0.05248205
1.269	,	-0.001500983
1.271001563	,	-0.048781954
1.273001563	,	-0.08726646
1.275001563	,	-0.109257609
1.277001563	,	-0.108786374
1.279001563	,	-0.075293504
1.281014063	,	-0.017767452
1.283001563	,	0.037873644
1.285001563	,	0.083618723
1.287001563	,	0.107529737
1.289	,	0.096935585
1.291001563	,	0.061592668
1.293001563	,	0.014503686
1.295001563	,	-0.04181809
1.297001563	,	-0.089413218
1.299	,	-0.112154856
1.301	,	-0.101281457
1.303001563	,	-0.064577185
1.305001563	,	-0.004520403
1.307001563	,	0.064105943
1.309001563	,	0.108070783
1.311	,	0.114895023
1.313001563	,	0.082711153
1.31500625	,	0.02586578
