Accelerometer_Gx,Accelerometer_Gy,Accelerometer_Gz,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_Z,Gyroscope_X,Gyroscope_Y
0.6128581762313843,-0.03963840380311012,9.76494312286377,-0.0017999999690800905,0,-0.03059999831020832,-0.06099999926066736,0.1830000044521087,-0.06099999926066736
0.6131550073623657,-0.03788584843277931,9.785284042358398,0.006399999838322401,0.007899999618530273,-0.010900000110268593,0.06099999926066736,0.12199999852133472,-0.06099999926066736
0.6092381477355957,-0.07029376178979874,9.786548614501953,-0.002199999988079071,-0.021399999037384987,-0.010900000110268593,0,0.24399999704266945,0
0.612254798412323,-0.041362229734659195,9.746583938598633,-0.0018999999156221747,0.007199999876320362,-0.05009999871253967,0,0.24399999704266945,-0.12199999852133472
0.6132029294967651,-0.03539587929844856,9.785724639892578,0.007499999832361937,0.01529999915510416,-0.010900000110268593,0,0.1830000044521087,0
0.6323948502540588,-0.02526361681520939,9.796661376953125,0.011099999770522118,0.009999999776482582,-0.00009999999747378752,-0.06099999926066736,0.24399999704266945,0
0.6098319292068481,-0.01378102507442236,9.753939628601074,-0.014599999412894249,0.0210999995470047,-0.03959999978542328,-0.06099999926066736,0.1830000044521087,0
0.6115652918815613,-0.05685750022530556,9.79858684539795,-0.007799999788403511,-0.010199999436736107,0.008899999782443047,0.12199999852133472,0.1830000044521087,-0.06099999926066736
0.599795401096344,-0.023348255082964897,9.742256164550781,-0.014599999412894249,0.015399999916553497,-0.04999999701976776,0,0.06099999926066736,-0.06099999926066736
0.6159610748291016,-0.05125506967306137,9.764090538024902,0.0030999998562037945,-0.009800000116229057,-0.030299998819828033,0,0.12199999852133472,0
0.5878435373306274,-0.04808514937758446,9.786672592163086,-0.01489999983459711,-0.005499999970197678,-0.011299999430775642,0.06099999926066736,0.12199999852133472,-0.06099999926066736
0.6068918704986572,-0.05483679473400116,9.746087074279785,0.0032999999821186066,-0.0044999998062849045,-0.05049999803304672,0,0.24399999704266945,-0.06099999926066736
0.6263423562049866,-0.043564897030591965,9.80646800994873,0.0210999995470047,0.006000000052154064,0.00839999970048666,-0.06099999926066736,0.12199999852133472,-0.06099999926066736
0.6211134195327759,-0.041410114616155624,9.761159896850586,0.007599999662488699,0.004299999680370092,-0.030499998480081558,0.12199999852133472,0.06099999926066736,-0.12199999852133472
0.6063363552093506,-0.030866049230098724,9.79149055480957,-0.0007999999797903001,0.005399999674409628,-0.0011999999405816197,0,0.12199999852133472,-0.06099999926066736
0.5732101798057556,-0.03085647150874138,9.756085395812988,-0.01589999906718731,-0.010900000110268593,-0.030899999663233757,0,0.1830000044521087,-0.06099999926066736
0.6096020340919495,-0.03220680356025696,9.749208450317383,0.008100000210106373,0.004999999888241291,-0.04099999740719795,0.06099999926066736,0.1830000044521087,0.06099999926066736
0.6310158371925354,-0.03683239594101906,9.7947359085083,0.00989999994635582,0.0016999999061226845,-0.000699999975040555,0,0.1830000044521087,0
